Instrument,Frequency_Hz,Angular_Scale_arcsec,nuFnu_1e-12ergscm2,sigma_nuFnu_1e-12ergscm2
JWST,26282244477890.55,1.7,3.2528388990259702,0.325283889902597
JWST,26279251541123.04,1.7,3.2447241440931247,0.3244724144093125
JWST,26276259285929.773,1.7,3.1842602957793082,0.31842602957793087
JWST,26273267712077.97,1.7,3.1958258953969025,0.31958258953969026
JWST,26270276819334.93,1.7,3.127507341040461,0.3127507341040461
JWST,26267286607468.082,1.7,3.194502944190068,0.3194502944190068
JWST,26264297076244.95,1.7,3.1589624370967835,0.3158962437096784
JWST,26261308225433.152,1.7,3.2128754282692022,0.32128754282692024
JWST,26258320054800.44,1.7,3.2580819253806,0.32580819253806004
JWST,26255332564114.65,1.7,3.2412719448494234,0.32412719448494237
JWST,26252345753143.727,1.7,3.225248047555529,0.3225248047555529
JWST,26249359621655.723,1.7,3.178479668501006,0.3178479668501006
JWST,26246374169418.797,1.7,3.1897874613860213,0.31897874613860216
JWST,26243389396201.22,1.7,3.1727843017822326,0.31727843017822327
JWST,26240405301771.35,1.7,3.2074055960739685,0.3207405596073969
JWST,26237421885897.67,1.7,3.27124054175486,0.327124054175486
JWST,26234439148348.758,1.7,3.222021043796398,0.3222021043796398
JWST,26231457088893.297,1.7,3.231293738315164,0.3231293738315164
JWST,26228475707300.082,1.7,3.2248765212840094,0.32248765212840097
JWST,26225495003338.008,1.7,3.1922184663776143,0.3192218466377615
JWST,26222514976776.066,1.7,3.250397799460739,0.32503977994607386
JWST,26219535627383.37,1.7,3.2567072192946154,0.3256707219294615
JWST,26216556954929.13,1.7,3.223003705396259,0.3223003705396259
JWST,26213578959182.66,1.7,3.167952778140712,0.3167952778140712
JWST,26210601639913.383,1.7,3.101176443516175,0.31011764435161754
JWST,26207624996890.816,1.7,3.110962373166889,0.31109623731668895
JWST,26204649029884.598,1.7,3.1366433543039194,0.31366433543039196
JWST,26201673738664.457,1.7,3.1635383935288774,0.31635383935288774
JWST,26198699123000.234,1.7,3.1951621703147763,0.31951621703147765
JWST,26195725182661.87,1.7,3.130865276282663,0.31308652762826633
JWST,26192751917419.414,1.7,3.1336182902018686,0.3133618290201869
JWST,26189779327043.02,1.7,3.1408229338987526,0.31408229338987526
JWST,26186807411302.94,1.7,3.1356487561543083,0.31356487561543084
JWST,26183836169969.54,1.7,3.1515213806984783,0.3151521380698478
JWST,26180865602813.28,1.7,3.2026070625572673,0.3202607062557267
JWST,26177895709604.734,1.7,3.180308999371296,0.3180308999371296
JWST,26174926490114.57,1.7,3.16642051655495,0.316642051655495
JWST,26171957944113.57,1.7,3.1709075721190736,0.3170907572119074
JWST,26168990071372.605,1.7,3.1709454094857894,0.317094540948579
JWST,26166022871662.676,1.7,3.1711205123466137,0.3171120512346614
JWST,26163056344754.855,1.7,3.1961242948015327,0.3196124294801532
JWST,26160090490420.348,1.7,3.2145619525340865,0.3214561952534086
JWST,26157125308430.45,1.7,3.210239870474431,0.3210239870474431
JWST,26154160798556.547,1.7,3.1634097351324555,0.3163409735132456
JWST,26151196960570.16,1.7,3.11880702590883,0.311880702590883
JWST,26148233794242.887,1.7,3.0947733276902323,0.30947733276902323
JWST,26145271299346.445,1.7,3.125914897655339,0.31259148976553386
JWST,26142309475652.64,1.7,3.058162386628167,0.3058162386628167
JWST,26139348322933.395,1.7,3.114039929813326,0.31140399298133264
JWST,26136387840960.73,1.7,3.1856250732564906,0.31856250732564906
JWST,26133428029506.77,1.7,3.1790125334575676,0.31790125334575675
JWST,26130468888343.742,1.7,3.2148757524857414,0.32148757524857413
JWST,26127510417243.977,1.7,3.20734888912395,0.32073488891239504
JWST,26124552615979.902,1.7,3.109644422121714,0.3109644422121714
JWST,26121595484324.062,1.7,3.0419099477521776,0.30419099477521777
JWST,26118639022049.098,1.7,3.056497355837731,0.3056497355837731
JWST,26115683228927.742,1.7,3.1798246369248377,0.3179824636924838
JWST,26112728104732.85,1.7,3.1676690095111253,0.31676690095111254
JWST,26109773649237.367,1.7,3.1280641148611785,0.3128064114861179
JWST,26106819862214.344,1.7,3.1586482047887556,0.3158648204788756
JWST,26103866743436.934,1.7,3.1830985571502444,0.31830985571502446
JWST,26100914292678.39,1.7,3.1647082872748378,0.3164708287274838
JWST,26097962509712.08,1.7,3.1246220111857217,0.3124622011185722
JWST,26095011394311.45,1.7,3.1636783992497097,0.31636783992497103
JWST,26092060946250.082,1.7,3.2083566105904198,0.320835661059042
JWST,26089111165301.633,1.7,3.2492011406092693,0.32492011406092697
JWST,26086162051239.867,1.7,3.2219386950272733,0.3221938695027274
JWST,26083213603838.668,1.7,3.1782562573681923,0.3178256257368192
JWST,26080265822871.992,1.7,3.182551509629219,0.3182551509629219
JWST,26077318708113.934,1.7,3.199547921555018,0.3199547921555018
JWST,26074372259338.656,1.7,3.2406766397502116,0.3240676639750212
JWST,26071426476320.44,1.7,3.2456130269986607,0.3245613026998661
JWST,26068481358833.676,1.7,3.210569908960304,0.3210569908960304
JWST,26065536906652.836,1.7,3.1308337504256962,0.31308337504256967
JWST,26062593119552.51,1.7,3.16919831180414,0.316919831180414
JWST,26059649997307.39,1.7,3.188061049636173,0.31880610496361733
JWST,26056707539692.254,1.7,3.112290358634497,0.31122903586344974
JWST,26053765746482.004,1.7,3.098781465693756,0.3098781465693756
JWST,26050824617451.63,1.7,3.141457755482036,0.3141457755482036
JWST,26047884152376.215,1.7,3.186678729089758,0.31866787290897586
JWST,26044944351030.965,1.7,3.1370855281523964,0.3137085528152396
JWST,26042005213191.17,1.7,3.0959933919305964,0.3095993391930596
JWST,26039066738632.242,1.7,3.1265794224759444,0.31265794224759447
JWST,26036128927129.664,1.7,3.137262960535723,0.31372629605357233
JWST,26033191778459.043,1.7,3.20603135167644,0.32060313516764394
JWST,26030255292396.082,1.7,3.1701511686777235,0.3170151168677724
JWST,26027319468716.582,1.7,3.155142032479737,0.3155142032479737
JWST,26024384307196.453,1.7,3.1270578620068337,0.3127057862006834
JWST,26021449807611.7,1.7,3.123233022899954,0.31232330228999544
JWST,26018515969738.418,1.7,3.1343606805669366,0.31343606805669366
JWST,26015582793352.824,1.7,3.1262186417569264,0.31262186417569265
JWST,26012650278231.23,1.7,3.1348870981950783,0.3134887098195079
JWST,26009718424150.035,1.7,3.118353296794319,0.3118353296794319
JWST,26006787230885.758,1.7,3.096528761629925,0.3096528761629926
JWST,26003856698215.0,1.7,3.0664717133026165,0.3066471713302617
JWST,26000926825914.484,1.7,3.089509543060789,0.3089509543060789
JWST,25997997613761.016,1.7,3.09559716637598,0.309559716637598
JWST,25995069061531.508,1.7,3.147101440460077,0.3147101440460077
JWST,25992141169002.977,1.7,3.183619980778521,0.3183619980778521
JWST,25989213935952.527,1.7,3.2265834458083678,0.3226583445808368
JWST,25986287362157.383,1.7,3.2032479915629217,0.3203247991562922
JWST,25983361447394.855,1.7,3.1644573381167342,0.31644573381167346
JWST,25980436191442.36,1.7,3.1692892751271526,0.3169289275127153
JWST,25977511594077.406,1.7,3.158670753297292,0.31586707532972924
JWST,25974587655077.613,1.7,3.2141308253203706,0.3214130825320371
JWST,25971664374220.7,1.7,3.207354341622667,0.32073543416226674
JWST,25971214807670.992,1.7,3.016075268035292,0.3016075268035292
JWST,25965595157384.586,1.7,3.0361545566704233,0.30361545566704234
JWST,25959977938531.42,1.7,3.0696675455359785,0.30696675455359784
JWST,25954363149533.832,1.7,3.1915599313405463,0.3191559931340547
JWST,25948750788815.53,1.7,3.1740064336602214,0.31740064336602214
JWST,25943140854801.59,1.7,3.182110687047036,0.3182110687047036
JWST,25937533345918.43,1.7,3.1866735398822192,0.318667353988222
JWST,25931928260593.855,1.7,3.1592192919557305,0.31592192919557305
JWST,25926325597257.01,1.7,3.0471501424091643,0.30471501424091646
JWST,25920725354338.406,1.7,3.06167055629453,0.306167055629453
JWST,25915127530269.902,1.7,2.98927538190677,0.298927538190677
JWST,25909532123484.723,1.7,2.9697661444859866,0.2969766144485987
JWST,25903939132417.438,1.7,2.987377217185983,0.2987377217185983
JWST,25898348555503.96,1.7,3.0459095366057762,0.30459095366057765
JWST,25892760391181.574,1.7,3.1009072885319933,0.3100907288531993
JWST,25887174637888.895,1.7,3.1003957273045617,0.3100395727304562
JWST,25881591294065.895,1.7,3.0561037605916748,0.30561037605916747
JWST,25876010358153.883,1.7,3.03435720544581,0.303435720544581
JWST,25870431828595.516,1.7,2.97901763468474,0.297901763468474
JWST,25864855703834.8,1.7,2.97293738791417,0.297293738791417
JWST,25859281982317.066,1.7,2.9709487352136037,0.29709487352136044
JWST,25853710662489.01,1.7,3.1307997202946827,0.3130799720294683
JWST,25848141742798.645,1.7,3.0947328292173744,0.3094732829217374
JWST,25842575221695.316,1.7,3.185492260843218,0.31854922608432185
JWST,25837011097629.734,1.7,3.1931344372988315,0.3193134437298832
JWST,25831449369053.914,1.7,3.200032690284656,0.3200032690284656
JWST,25825890034421.22,1.7,3.1916926610717526,0.3191692661071753
JWST,25820333092186.332,1.7,3.1121763348863314,0.3112176334886332
JWST,25814778540805.28,1.7,3.04426717688393,0.304426717688393
JWST,25809226378735.414,1.7,3.0587481460327015,0.30587481460327015
JWST,25803676604435.395,1.7,3.0248437391938845,0.3024843739193885
JWST,25798129216365.234,1.7,2.9797918758692576,0.2979791875869258
JWST,25792584212986.254,1.7,2.9775379483130355,0.2977537948313036
JWST,25787041592761.098,1.7,3.004119065059754,0.30041190650597543
JWST,25781501354153.74,1.7,3.0506465177143074,0.3050646517714308
JWST,25775963495629.457,1.7,3.0924287582596826,0.30924287582596827
JWST,25770428015654.867,1.7,3.122908678055158,0.3122908678055158
JWST,25764894912697.887,1.7,3.0705738887121035,0.30705738887121037
JWST,25759364185227.758,1.7,3.004923126201241,0.3004923126201241
JWST,25753835831715.023,1.7,3.0251319318961394,0.30251319318961395
JWST,25748309850631.562,1.7,3.0389565078899254,0.3038956507889926
JWST,25742786240450.547,1.7,3.0733068068212512,0.30733068068212516
JWST,25737264999646.457,1.7,3.1268503285151095,0.312685032851511
JWST,25731746126695.094,1.7,3.1180869594660776,0.31180869594660776
JWST,25726229620073.555,1.7,3.127901199669822,0.3127901199669822
JWST,25720715478260.254,1.7,3.1159681832287185,0.3115968183228719
JWST,25715203699734.902,1.7,3.16065401620971,0.316065401620971
JWST,25709694282978.504,1.7,3.158524972443341,0.3158524972443341
JWST,25704187226473.39,1.7,3.1035144173787548,0.3103514417378755
JWST,25698682528703.164,1.7,3.114214425725447,0.3114214425725447
JWST,25693180188152.754,1.7,3.133749515091388,0.31337495150913885
JWST,25687680203308.36,1.7,3.1281815599895584,0.31281815599895585
JWST,25682182572657.496,1.7,3.1018886796232077,0.31018886796232076
JWST,25676687294688.965,1.7,3.128302732260636,0.3128302732260636
JWST,25671194367892.86,1.7,3.1129189407552267,0.3112918940755227
JWST,25665703790760.574,1.7,2.825660562656201,0.28256605626562015
JWST,25660215561784.777,1.7,3.021347210549882,0.3021347210549882
JWST,25654729679459.45,1.7,3.0363453225247983,0.3036345322524799
JWST,25649246142279.832,1.7,3.0305256539890024,0.30305256539890024
JWST,25643764948742.47,1.7,3.0817284467337607,0.3081728446733761
JWST,25638286097345.19,1.7,2.933081217951711,0.29330812179517113
JWST,25632809586587.1,1.7,3.0388150807317253,0.30388150807317255
JWST,25627335414968.598,1.7,3.123952417284924,0.3123952417284924
JWST,25621863580991.344,1.7,3.1919449856757014,0.31919449856757015
JWST,25616394083158.3,1.7,3.1096957601637154,0.31096957601637154
JWST,25610926919973.695,1.7,3.133955045788432,0.31339550457884324
JWST,25605462089943.027,1.7,3.1247590502638074,0.3124759050263808
JWST,25599999591573.086,1.7,3.1159104906572574,0.31159104906572577
JWST,25594539423371.92,1.7,3.1019993521787694,0.3101999352178769
JWST,25589081583848.87,1.7,3.1276008716941432,0.31276008716941434
JWST,25583626071514.523,1.7,3.0769912609051677,0.30769912609051675
JWST,25578172884880.746,1.7,3.0591563767465284,0.30591563767465285
JWST,25572722022460.688,1.7,3.0607265801747348,0.3060726580174735
JWST,25567273482768.746,1.7,3.0769592978459483,0.30769592978459487
JWST,25561827264320.594,1.7,3.0944824376262545,0.3094482437626255
JWST,25556383365633.164,1.7,3.07538932727296,0.307538932727296
JWST,25550941785224.66,1.7,3.052178159615067,0.3052178159615067
JWST,25545502521614.54,1.7,3.050854225155442,0.30508542251554427
JWST,25540065573323.516,1.7,3.0411507861074014,0.30411507861074016
JWST,25534630938873.58,1.7,3.0788347399930913,0.30788347399930915
JWST,25529198616787.957,1.7,3.127451694479055,0.31274516944790554
JWST,25523768605591.152,1.7,2.9351103578167037,0.2935110357816704
JWST,25518340903808.91,1.7,3.1556176435604315,0.31556176435604316
JWST,25512915509968.23,1.7,3.1463275908177835,0.31463275908177835
JWST,25507492422597.375,1.7,3.154882885821769,0.3154882885821769
JWST,25502071640225.84,1.7,3.100144001136687,0.31001440011366876
JWST,25496653161384.39,1.7,3.1221578952656137,0.31221578952656137
JWST,25491236984605.027,1.7,3.144467729634269,0.3144467729634269
JWST,25485823108420.996,1.7,3.0577960552404533,0.3057796055240453
JWST,25480411531366.805,1.7,3.0937320372051236,0.30937320372051236
JWST,25475002251978.184,1.7,3.075763535798495,0.3075763535798495
JWST,25469595268792.13,1.7,3.0647505515721205,0.30647505515721213
JWST,25464190580346.86,1.7,3.0989154868995663,0.3098915486899566
JWST,25458788185181.844,1.7,3.093709077219091,0.3093709077219091
JWST,25453388081837.793,1.7,3.0945733995763725,0.30945733995763725
JWST,25447990268856.64,1.7,2.84600651089652,0.28460065108965205
JWST,25442594744781.58,1.7,2.9933212205487707,0.2993321220548771
JWST,25437201508157.01,1.7,2.9127826218299226,0.2912782621829923
JWST,25431810557528.6,1.7,3.09524411424005,0.30952441142400505
JWST,25426421891443.223,1.7,3.0775913371198245,0.3077591337119825
JWST,25421035508448.99,1.7,3.0569740971354076,0.3056974097135408
JWST,25415651407095.25,1.7,3.098604663211837,0.30986046632118375
JWST,25410269585932.57,1.7,3.108298764467429,0.3108298764467429
JWST,25404890043512.76,1.7,3.1025264671210913,0.31025264671210917
JWST,25399512778388.836,1.7,3.028537973153245,0.3028537973153245
JWST,25394137789115.055,1.7,2.997364989778489,0.299736498977849
JWST,25388765074246.887,1.7,3.0381531291046486,0.3038153129104649
JWST,25383394632341.027,1.7,3.0494467397833676,0.3049446739783368
JWST,25378026461955.402,1.7,3.086322897414948,0.30863228974149487
JWST,25372660561649.14,1.7,3.0757167552871327,0.3075716755287133
JWST,25367296929982.6,1.7,3.080460718963129,0.3080460718963129
JWST,25361935565517.36,1.7,3.0537979195776725,0.30537979195776727
JWST,25356576466816.2,1.7,3.017662943929504,0.30176629439295044
JWST,25351219632443.125,1.7,3.212322452489044,0.3212322452489044
JWST,25345865060963.35,1.7,3.04186564128114,0.30418656412811396
JWST,25340512750943.31,1.7,3.096022081473421,0.30960220814734213
JWST,25335162700950.637,1.7,3.047581066918325,0.3047581066918325
JWST,25329814909554.18,1.7,3.0139101196707725,0.3013910119670773
JWST,25324469375324.0,1.7,3.0290935016025338,0.30290935016025344
JWST,25319126096831.355,1.7,3.0975686214702858,0.30975686214702863
JWST,25313785072648.715,1.7,3.133336776452553,0.31333367764525527
JWST,25308446301349.754,1.7,3.1104490926646755,0.3110449092664676
JWST,25303109781509.348,1.7,3.061613597047703,0.3061613597047703
JWST,25297775511703.574,1.7,3.0655869556473894,0.30655869556473897
JWST,25292443490509.707,1.7,3.0529392314319614,0.30529392314319614
JWST,25287113716506.23,1.7,2.9995782287874495,0.29995782287874495
JWST,25281786188272.816,1.7,2.993593075818757,0.29935930758187573
JWST,25276460904390.34,1.7,2.936698859256211,0.2936698859256211
JWST,25271137863440.86,1.7,2.9762332218007375,0.2976233221800738
JWST,25265817064007.65,1.7,2.950900947076923,0.2950900947076924
JWST,25260498504675.156,1.7,3.0076562583678585,0.3007656258367859
JWST,25255182184029.023,1.7,2.969141269105985,0.29691412691059854
JWST,25249868100656.098,1.7,2.956596053159753,0.2956596053159753
JWST,25244556253144.395,1.7,2.9297727752962146,0.2929772775296215
JWST,25239246640083.14,1.7,2.928738379869878,0.2928738379869878
JWST,25233939260062.723,1.7,2.9802193291973493,0.298021932919735
JWST,25228634111674.73,1.7,3.0110570223894,0.30110570223894
JWST,25223331193511.938,1.7,2.9996370199299123,0.29996370199299127
JWST,25218030504168.293,1.7,2.9787133768620797,0.29787133768620794
JWST,25212732042238.938,1.7,2.959673552161014,0.2959673552161014
JWST,25207435806320.18,1.7,2.979203342833748,0.29792033428337483
JWST,25202141795009.51,1.7,3.004969055077619,0.3004969055077619
JWST,25196850006905.613,1.7,3.00215359236672,0.30021535923667203
JWST,25191560440608.33,1.7,3.002218434330882,0.3002218434330882
JWST,25186273094718.684,1.7,2.997508586102695,0.2997508586102695
JWST,25180987967838.87,1.7,2.979515114587145,0.2979515114587145
JWST,25175705058572.273,1.7,2.9746961600406583,0.29746961600406585
JWST,25170424365523.43,1.7,2.9828036294128832,0.29828036294128835
JWST,25165145887298.047,1.7,2.936916787780816,0.29369167877808167
JWST,25159869622503.02,1.7,2.9749963870404894,0.29749963870404894
JWST,25154595569746.387,1.7,2.996862143648182,0.29968621436481824
JWST,25149323727637.38,1.7,2.97224989187489,0.297224989187489
JWST,25144054094786.375,1.7,3.016038181537844,0.3016038181537844
JWST,25138786669804.918,1.7,3.0089221793126852,0.3008922179312685
JWST,25133521451305.727,1.7,2.9459285732737825,0.2945928573273783
JWST,25128258437902.67,1.7,2.9721286845843675,0.29721286845843675
JWST,25122997628210.79,1.7,3.0002197672817426,0.30002197672817427
JWST,25117739020846.273,1.7,2.9843317688493394,0.298433176884934
JWST,25112482614426.473,1.7,2.9871465135431468,0.2987146513543147
JWST,25107228407569.902,1.7,3.077488235631957,0.3077488235631957
JWST,25101976398896.223,1.7,2.968623769161413,0.2968623769161413
JWST,25096726587026.258,1.7,2.9993412076596795,0.299934120765968
JWST,25091478970581.973,1.7,2.9636358364952926,0.2963635836495293
JWST,25086233548186.508,1.7,2.977696470617249,0.29776964706172493
JWST,25080990318464.133,1.7,2.9800184859490155,0.2980018485949016
JWST,25075749280040.27,1.7,2.9511709563006088,0.2951170956300609
JWST,25070510431541.5,1.7,2.9367870286032587,0.29367870286032594
JWST,25065273771595.547,1.7,2.9567853516810496,0.295678535168105
JWST,25060039298831.277,1.7,2.980456147460856,0.29804561474608565
JWST,25054807011878.707,1.7,2.929553526615675,0.2929553526615675
JWST,25049576909369.0,1.7,3.0364096903513005,0.3036409690351301
JWST,25044348989934.45,1.7,3.023404272660515,0.30234042726605154
JWST,25039123252208.5,1.7,3.0694867296009876,0.30694867296009876
JWST,25033899694825.74,1.7,3.0381694326969284,0.3038169432696929
JWST,25028678316421.883,1.7,3.009805477395032,0.3009805477395032
JWST,25023459115633.797,1.7,2.991915870773307,0.29919158707733073
JWST,25018242091099.477,1.7,3.032375259129916,0.3032375259129916
JWST,25013027241458.055,1.7,3.0350450626583387,0.3035045062658339
JWST,25007814565349.797,1.7,3.0089657833244607,0.3008965783324461
JWST,25002604061416.1,1.7,3.014782414371515,0.3014782414371516
JWST,24997395728299.508,1.7,3.0197796144677787,0.30197796144677785
JWST,24992189564643.67,1.7,2.9973157229469285,0.2997315722946929
JWST,24986985569093.395,1.7,3.0224233675218075,0.30224233675218076
JWST,24981783740294.59,1.7,3.0342746282985744,0.30342746282985744
JWST,24976584076894.31,1.7,3.0511249304571244,0.3051124930457125
JWST,24971386577540.727,1.7,3.0213745585252068,0.30213745585252066
JWST,24966191240883.145,1.7,2.9957535664060417,0.2995753566406042
JWST,24960998065571.984,1.7,3.0245102641775006,0.30245102641775007
JWST,24955807050258.797,1.7,3.0398818299317036,0.30398818299317043
JWST,24950618193596.24,1.7,3.022238298024165,0.3022238298024166
JWST,24945431494238.113,1.7,3.016283225491268,0.30162832254912686
JWST,24940246950839.316,1.7,3.041922965592668,0.30419229655926683
JWST,24935064562055.88,1.7,3.0237596995405447,0.30237596995405447
JWST,24929884326544.94,1.7,2.9780399536384383,0.29780399536384383
JWST,24924706242964.76,1.7,3.0015601589769596,0.30015601589769597
JWST,24919530309974.715,1.7,3.027149641314004,0.3027149641314004
JWST,24914356526235.277,1.7,3.0226093005192984,0.30226093005192983
JWST,24909184890408.062,1.7,2.9967518870843564,0.2996751887084356
JWST,24904015401155.766,1.7,2.983893105892479,0.2983893105892479
JWST,24898848057142.215,1.7,3.001230849464147,0.30012308494641476
JWST,24893682857032.336,1.7,2.9955577015451107,0.2995557701545111
JWST,24888519799492.156,1.7,3.00437341063857,0.30043734106385706
JWST,24883358883188.832,1.7,3.0566374202044884,0.3056637420204488
JWST,24878200106790.594,1.7,3.013934780653643,0.3013934780653643
JWST,24873043468966.81,1.7,3.0292391336705484,0.3029239133670548
JWST,24867888968387.918,1.7,2.9765243905891148,0.29765243905891153
JWST,24862736603725.484,1.7,3.018467098793352,0.3018467098793352
JWST,24857586373652.164,1.7,3.003806308017717,0.3003806308017717
JWST,24852438276841.71,1.7,3.0244439648320585,0.30244439648320587
JWST,24847292311968.984,1.7,3.0609790446892458,0.3060979044689246
JWST,24842148477709.93,1.7,3.1004202716190266,0.3100420271619027
JWST,24837006772741.605,1.7,3.1224955324030255,0.3122495532403025
JWST,24831867195742.15,1.7,3.07082595113309,0.30708259511330904
JWST,24826729745390.793,1.7,3.0881180493130187,0.3088118049313019
JWST,24821594420367.875,1.7,3.0447733342415986,0.3044773334241599
JWST,24816461219354.812,1.7,3.0318951601631277,0.3031895160163128
JWST,24811330141034.125,1.7,3.0318484319331787,0.3031848431933179
JWST,24806201184089.406,1.7,2.9693510125727505,0.29693510125727507
JWST,24801074347205.344,1.7,3.0428699252215137,0.3042869925221514
JWST,24795949629067.727,1.7,3.0855415093964718,0.30855415093964716
JWST,24790827028363.402,1.7,3.101863971317859,0.3101863971317859
JWST,24785706543780.336,1.7,3.082603666114185,0.30826036661141853
JWST,24780588174007.543,1.7,3.0249579330361147,0.3024957933036115
JWST,24775471917735.152,1.7,3.0140335006378427,0.30140335006378427
JWST,24770357773654.35,1.7,3.0419743067794185,0.30419743067794186
JWST,24765245740457.414,1.7,3.0995720038843118,0.3099572003884312
JWST,24760135816837.707,1.7,3.1255199760971664,0.3125519976097167
JWST,24755028001489.652,1.7,3.0672502253622027,0.3067250225362203
JWST,24749922293108.77,1.7,3.024129545967826,0.30241295459678263
JWST,24744818690391.645,1.7,3.0168871284219376,0.3016887128421938
JWST,24739717192035.934,1.7,3.0834701855741944,0.30834701855741947
JWST,24734617796740.375,1.7,3.1093203632464994,0.31093203632465
JWST,24729520503204.78,1.7,3.052529785976105,0.3052529785976105
JWST,24724425310130.027,1.7,3.029378371559862,0.30293783715598627
JWST,24719332216218.062,1.7,2.9756589597542074,0.29756589597542077
JWST,24714241220171.914,1.7,2.995843562862762,0.2995843562862762
JWST,24709152320695.664,1.7,3.049805868980371,0.3049805868980371
JWST,24704065516494.465,1.7,3.038416194113227,0.30384161941132276
JWST,24698980806274.547,1.7,3.047517688539519,0.30475176885395194
JWST,24693898188743.184,1.7,3.0736282196487372,0.30736282196487374
JWST,24688817662608.734,1.7,3.063495406857694,0.3063495406857694
JWST,24683739226580.613,1.7,3.0541107976412505,0.30541107976412507
JWST,24678662879369.28,1.7,3.077073770074892,0.3077073770074892
JWST,24673588619686.29,1.7,3.0923200746815582,0.3092320074681559
JWST,24668516446244.223,1.7,3.085092116663216,0.3085092116663216
JWST,24663446357756.74,1.7,3.0452994279862833,0.30452994279862833
JWST,24658378352938.54,1.7,3.0504063929954954,0.3050406392995496
JWST,24653312430505.402,1.7,3.1276866221801214,0.31276866221801214
JWST,24648248589174.14,1.7,3.097448658812859,0.3097448658812859
JWST,24643186827662.633,1.7,3.046494656885541,0.3046494656885541
JWST,24638127144689.805,1.7,3.0639958741681683,0.30639958741681683
JWST,24633069538975.64,1.7,3.127130489570341,0.31271304895703406
JWST,24628014009241.17,1.7,3.1726491929244633,0.3172649192924463
JWST,24622960554208.477,1.7,3.12926975471046,0.3129269754710461
JWST,24617909172600.68,1.7,3.1371286909634124,0.3137128690963413
JWST,24612859863141.97,1.7,3.122477755116196,0.31224777551161964
JWST,24607812624557.56,1.7,3.1084137236596296,0.310841372365963
JWST,24602767455573.727,1.7,3.110335887200407,0.3110335887200407
JWST,24597724354917.78,1.7,3.1225789594308493,0.31225789594308495
JWST,24592683321318.074,1.7,3.090829711713345,0.30908297117133454
JWST,24587644353504.016,1.7,3.089336636399634,0.3089336636399634
JWST,24582607450206.035,1.7,3.053158669499439,0.3053158669499439
JWST,24577572610155.62,1.7,3.1070432424987304,0.31070432424987304
JWST,24572539832085.285,1.7,3.1227330042224,0.31227330042224005
JWST,24567509114728.59,1.7,3.0947103118196257,0.3094710311819626
JWST,24562480456820.13,1.7,3.0977057449451575,0.3097705744945158
JWST,24557453857095.53,1.7,3.1187334140262895,0.31187334140262896
JWST,24552429314291.46,1.7,3.1033281022169152,0.3103328102216915
JWST,24547406827145.617,1.7,3.181321231078985,0.3181321231078985
JWST,24542386394396.73,1.7,3.1510194995898106,0.3151019499589811
JWST,24537368014784.566,1.7,3.126929448913382,0.31269294489133825
JWST,24532351687049.91,1.7,3.1509321141344127,0.31509321141344127
JWST,24527337409934.594,1.7,3.1015503262099395,0.310155032620994
JWST,24522325182181.46,1.7,3.1028030412560956,0.3102803041256096
JWST,24517315002534.4,1.7,3.131618419120012,0.3131618419120012
JWST,24512306869738.3,1.7,3.0812636732645338,0.30812636732645343
JWST,24507300782539.11,1.7,3.120762549576903,0.3120762549576903
JWST,24502296739683.773,1.7,3.139382032278301,0.3139382032278301
JWST,24497294739920.266,1.7,3.0797726212505587,0.3079772621250559
JWST,24492294781997.594,1.7,3.084371834306357,0.30843718343063575
JWST,24487296864665.773,1.7,3.10369882972892,0.31036988297289203
JWST,24482300986675.85,1.7,3.08596488206153,0.30859648820615304
JWST,24477307146779.883,1.7,3.0715317564174596,0.307153175641746
JWST,24472315343730.945,1.7,3.05737524454745,0.305737524454745
JWST,24467325576283.14,1.7,3.085894819691635,0.3085894819691636
JWST,24462337843191.57,1.7,3.0507976440145876,0.3050797644014588
JWST,24457352143212.367,1.7,3.0658647563408503,0.30658647563408503
JWST,24452368475102.664,1.7,3.021992684870855,0.3021992684870855
JWST,24447386837620.625,1.7,3.0075355605209557,0.3007535560520956
JWST,24442407229525.406,1.7,3.048421567171223,0.30484215671712234
JWST,24437429649577.18,1.7,3.0717255798361975,0.30717255798361975
JWST,24432454096537.137,1.7,3.0806066254993403,0.30806066254993403
JWST,24427480569167.465,1.7,3.0454224231992986,0.3045422423199298
JWST,24422509066231.375,1.7,3.0275146113490807,0.30275146113490814
JWST,24417539586493.07,1.7,3.0214151797441025,0.30214151797441025
JWST,24412572128717.754,1.7,3.058716152927238,0.30587161529272383
JWST,24407606691671.66,1.7,3.0497499768987915,0.3049749976898791
JWST,24402643274122.0,1.7,3.0861741288238185,0.30861741288238187
JWST,24397681874837.004,1.7,2.9865662484791726,0.2986566248479172
JWST,24392722492585.895,1.7,3.0100952544051403,0.301009525440514
JWST,24387765126138.9,1.7,3.060373831257212,0.3060373831257212
JWST,24382809774267.242,1.7,3.0800630773315483,0.30800630773315485
JWST,24377856435743.15,1.7,3.03017011896596,0.30301701189659597
JWST,24372905109339.84,1.7,3.03387903909951,0.3033879039099511
JWST,24367955793831.535,1.7,2.9664009153017923,0.29664009153017923
JWST,24363008487993.45,1.7,3.0097797726565907,0.3009779772656591
JWST,24358063190601.79,1.7,2.9963940849766715,0.2996394084976672
JWST,24353119900433.75,1.7,2.9481062847325297,0.29481062847325296
JWST,24348178616267.54,1.7,2.925483943761962,0.29254839437619623
